#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 13517, 3,    -0.15, 3,   boost,   -4.81, 100566.00,   63.37,   18.41,   -1.66,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,    -0.14, 3,   boost,   -4.81, 100565.00,   63.46,   18.49,   -1.72,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,    -0.13, 3,   boost,   -4.82, 100560.00,   63.88,   18.91,   -1.76,  8.6, 9.23, 9.24, 9.21
6, 13517, 3,    -0.12, 3,   boost,   -4.82, 100557.00,   64.13,   19.16,   -1.81,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,    -0.11, 3,   boost,   -4.82, 100556.00,   64.21,   19.25,   -1.87,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,    -0.10, 3,   boost,   -4.82, 100558.00,   64.04,   19.08,   -1.92,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,    -0.09, 3,   boost,   -4.82, 100552.00,   64.55,   19.58,   -1.97,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,    -0.08, 3,   boost,   -4.82, 100551.00,   64.63,   19.67,   -2.02,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,    -0.07, 3,   boost,   -4.81, 100552.00,   64.55,   19.58,   -2.07,  8.6, 9.23, 9.24, 9.22
6, 13517, 3,    -0.06, 3,   boost,   -4.81, 100549.00,   64.80,   19.83,   -2.13,  8.6, 9.23, 9.24, 9.21
6, 13517, 3,    -0.05, 3,   boost,   -4.80, 100550.00,   64.71,   19.75,   -2.18,  8.6, 9.23, 9.24, 9.21
6, 13517, 3,    -0.04, 3,   boost,   -4.79, 100560.00,   63.88,   18.91,   -2.23,  8.6, 9.23, 9.24, 9.21
6, 13517, 3,    -0.03, 3,   boost,   -4.77, 100559.00,   63.96,   19.00,   -2.28,  8.6, 9.23, 9.24, 9.21
6, 13517, 3,    -0.02, 3,   boost,   -4.76, 100560.00,   63.88,   18.91,   -2.33,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,    -0.01, 3,   boost,   -4.74, 100561.00,   63.79,   18.83,   -2.38,  8.6, 9.23, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.00, 3,   boost,   -4.72, 100559.00,   63.96,   19.00,   -2.43,  8.6, 9.22, 9.24, 9.22
6, 13517, 3,     0.01, 3,   boost,   -4.70, 100559.00,   63.96,   19.00,   -2.48,  8.6, 9.20, 9.17, 9.21
6, 13517, 3,     0.01, 3,   boost,   -4.70, 100559.00,   63.96,   19.00,   -2.48,  8.6, 9.20, 9.17, 9.21
6, 13517, 3,     0.02, 3,   boost,   -4.68, 100545.00,   65.13,   20.17,   -2.54,  8.5, 9.23, 9.24, 9.21
6, 13517, 3,     0.03, 3,   boost,   -4.65, 100594.00,   61.03,   16.06,   -2.59,  8.6, 9.22, 9.25, 9.21
6, 13517, 3,     0.04, 3,   boost,   -4.62, 100618.00,   59.02,   14.05,   -2.64,  8.6, 9.23, 9.25, 9.21
6, 13517, 3,     0.05, 3,   boost,   -4.59, 100640.00,   57.18,   12.21,   -2.69,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,     0.06, 3,   boost,   -4.56, 100644.00,   56.84,   11.88,   -2.74,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,     0.07, 3,   boost,   -4.53, 100661.00,   55.42,   10.46,   -2.78,  8.6, 9.23, 9.24, 9.22
6, 13517, 3,     0.08, 3,   boost,   -4.49, 100676.00,   54.16,    9.20,   -2.83,  8.6, 9.22, 9.25, 9.21
6, 13517, 3,     0.09, 3,   boost,   -4.46, 100693.00,   52.74,    7.78,   -2.88,  8.6, 9.23, 9.25, 9.21
6, 13517, 3,     0.10, 3,   boost,   -4.42, 100708.00,   51.49,    6.52,   -2.93,  8.6, 9.23, 9.25, 9.21
6, 13517, 3,     0.11, 3,   boost,   -4.39, 100725.00,   50.07,    5.10,   -2.98,  8.6, 9.26, 9.23, 9.23
6, 13517, 3,     0.12, 3,   boost,   -4.35, 100734.00,   49.31,    4.35,   -3.03,  8.6, 9.25, 9.23, 9.22
6, 13517, 3,     0.13, 3,   boost,   -4.31, 100734.00,   49.31,    4.35,   -3.07,  8.6, 9.20, 9.23, 9.21
6, 13517, 3,     0.14, 3,   boost,   -4.27, 100747.00,   48.23,    3.26,   -3.12,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,     0.15, 3,   boost,   -4.23, 100750.00,   47.97,    3.01,   -3.17,  8.6, 9.23, 9.24, 9.21
6, 13517, 3,     0.16, 3,   boost,   -4.19, 100756.00,   47.47,    2.51,   -3.21,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,     0.17, 3,   boost,   -4.07, 100756.00,   47.47,    2.51,   -3.26,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,     0.18, 3,   boost,   -4.01, 100765.00,   46.72,    1.76,   -3.30,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,     0.19, 3,   boost,   -3.95, 100770.00,   46.30,    1.34,   -3.34,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,     0.20, 3,   boost,   -3.89, 100776.00,   45.80,    0.84,   -3.39,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,     0.21, 3,   boost,   -3.83, 100777.00,   45.72,    0.75,   -3.43,  8.6, 9.22, 9.24, 9.21
6, 13517, 3,     0.22, 3,   boost,   -3.76, 100779.00,   45.55,    0.59,   -3.47,  8.6, 9.23, 9.24, 9.20
6, 13517, 3,     0.23, 3,   boost,   -3.70, 100774.00,   45.97,    1.00,   -3.51,  8.6, 9.25, 9.23, 9.23
6, 13517, 3,     0.24, 3,   boost,   -3.63, 100774.00,   45.97,    1.00,   -3.55,  8.6, 9.20, 9.23, 9.21
6, 13517, 3,     0.25, 3,   boost,   -3.57, 100779.00,   45.55,    0.59,   -3.59,  8.5, 9.22, 9.25, 9.21
6, 13517, 3,     0.26, 3,   boost,   -3.50, 100780.00,   45.47,    0.50,   -3.63,  8.5, 9.22, 9.25, 9.21
6, 13517, 3,     0.27, 3,   boost,   -3.38, 100773.00,   46.05,    1.09,   -3.67,  8.5, 9.22, 9.25, 9.21
6, 13517, 3,     0.28, 3,   boost,   -3.30, 100782.00,   45.30,    0.33,   -3.71,  8.5, 9.22, 9.24, 9.21
6, 13517, 3,     0.29, 3,   boost,   -3.21, 100776.00,   45.80,    0.84,   -3.74,  8.5, 9.22, 9.24, 9.21
6, 13517, 3,     0.30, 3,   boost,   -3.13, 100773.00,   46.05,    1.09,   -3.78,  8.5, 9.22, 9.25, 9.21
6, 13517, 3,     0.31, 3,   boost,   -3.05, 100779.00,   45.55,    0.59,   -3.81,  8.5, 9.22, 9.24, 9.21
6, 13517, 3,     0.32, 3,   boost,   -2.96, 100773.00,   46.05,    1.09,   -3.85,  8.5, 9.25, 9.23, 9.23
6, 13517, 3,     0.33, 3,   boost,   -2.87, 100776.00,   45.80,    0.84,   -3.88,  8.5, 9.23, 9.24, 9.21
6, 13517, 3,     0.34, 3,   boost,   -2.79, 100773.00,   46.05,    1.09,   -3.91,  8.5, 9.25, 9.23, 9.23
6, 13517, 3,     0.35, 3,   boost,   -2.70, 100773.00,   46.05,    1.09,   -3.94,  8.5, 9.21, 9.23, 9.21
6, 13517, 3,     0.36, 3,   boost,   -2.61, 100772.00,   46.13,    1.17,   -3.97,  8.5, 9.23, 9.25, 9.21
6, 13517, 3,     0.37, 3,   boost,   -2.49, 100772.00,   46.13,    1.17,   -4.00,  8.5, 9.23, 9.25, 9.22
6, 13517, 3,     0.38, 3,   boost,   -2.39, 100774.00,   45.97,    1.00,   -4.03,  8.5, 9.22, 9.24, 9.21
6, 13517, 3,     0.39, 3,   boost,   -2.29, 100779.00,   45.55,    0.59,   -4.06,  8.5, 9.25, 9.23, 9.25
6, 13517, 3,     0.40, 3,   boost,   -2.19, 100774.00,   45.97,    1.00,   -4.08,  8.5, 9.23, 9.24, 9.21
6, 13517, 3,     0.41, 3,   boost,   -2.09, 100778.00,   45.63,    0.67,   -4.11,  8.5, 9.22, 9.24, 9.21
6, 13517, 3,     0.42, 3,   boost,   -1.98, 100772.00,   46.13,    1.17,   -4.13,  8.5, 9.22, 9.24, 9.21
6, 13517, 3,     0.43, 3,   boost,   -1.88, 100773.00,   46.05,    1.09,   -4.16,  8.5, 9.22, 9.24, 9.21
6, 13517, 3,     0.44, 3,   boost,   -1.78, 100772.00,   46.13,    1.17,   -4.18,  8.5, 9.22, 9.24, 9.21
6, 13517, 3,     0.45, 5,   coast,   -1.67, 100768.00,   46.47,    1.50,   -4.20,  8.5, 9.25, 9.23, 9.22
6, 13517, 3,     0.45, 5,   coast,   -1.67, 100768.00,   46.47,    1.50,   -4.20,  8.5, 9.25, 9.23, 9.22
6, 13517, 3,     0.46, 5,   coast,   -1.56, 100768.00,   46.47,    1.50,   -4.22,  8.5, 9.25, 9.22, 9.22
6, 13517, 3,     0.47, 5,   coast,   -1.45, 100770.00,   46.30,    1.34,   -4.24,  8.5, 9.23, 9.25, 9.21
6, 13517, 3,     0.48, 5,   coast,   -1.34, 100772.00,   46.13,    1.17,   -4.25,  8.4, 9.23, 9.25, 9.21
6, 13517, 3,     0.49, 5,   coast,   -1.23, 100770.00,   46.30,    1.34,   -4.27,  8.4, 9.22, 9.25, 9.21
6, 13517, 3,     0.50, 5,   coast,   -1.12, 100768.00,   46.47,    1.50,   -4.28,  8.4, 9.23, 9.24, 9.21
6, 13517, 3,     0.51, 5,   coast,   -1.01, 100769.00,   46.39,    1.42,   -4.30,  8.4, 9.23, 9.25, 9.21
6, 13517, 3,     0.52, 5,   coast,   -0.89, 100771.00,   46.22,    1.25,   -4.31,  8.4, 9.23, 9.25, 9.21
6, 13517, 3,     0.53, 5,   coast,   -0.78, 100766.00,   46.64,    1.67,   -4.32,  8.4, 9.25, 9.23, 9.22
6, 13517, 3,     0.54, 5,   coast,   -0.67, 100770.00,   46.30,    1.34,   -4.33,  8.4, 9.22, 9.24, 9.21
6, 13517, 3,     0.55, 5,   coast,   -0.55, 100774.00,   45.97,    1.00,   -4.34,  8.4, 9.22, 9.24, 9.21
6, 13517, 3,     0.56, 7,    main,   -0.44, 100768.00,   46.47,    1.50,   -4.35,  8.4, 9.25, 9.23, 9.22
6, 13517, 3,     0.56, 7,    main,   -0.44, 100768.00,   46.47,    1.50,   -4.35,  8.4, 9.25, 9.23, 9.22
6, 13517, 3,     0.57, 7,    main,    0.18, 100768.00,   46.47,    1.50,   -4.37,  8.4, 0.14, 0.19, 0.19
6, 13517, 3,     0.67, 7,    main,    1.24, 100770.00,   46.30,    1.34,   -4.31,  8.4, 8.76, 8.79, 8.78
6, 13517, 3,     0.77, 7,    main,    2.16, 100759.00,   47.22,    2.26,   -4.15,  8.4, 8.95, 8.96, 8.93
6, 13517, 3,     0.87, 7,    main,    2.85, 100759.00,   47.22,    2.26,   -3.90,  8.4, 9.01, 9.03, 9.00
6, 13517, 3,     0.97, 7,    main,    3.33, 100753.00,   47.72,    2.76,   -3.58,  8.4, 9.06, 9.07, 9.04
6, 13517, 3,     1.07, 7,    main,    3.64, 100763.00,   46.89,    1.92,   -3.21,  8.4, 9.08, 9.10, 9.06
6, 13517, 3,     1.17, 7,    main,    3.75, 100763.00,   46.89,    1.92,   -2.81,  8.4, 9.10, 9.11, 9.08
6, 13517, 3,     1.27, 7,    main,    3.71, 100762.00,   46.97,    2.01,   -2.42,  8.4, 9.11, 9.12, 9.09
6, 13517, 3,     1.37, 7,    main,    3.52, 100767.00,   46.55,    1.59,   -2.03,  8.4, 9.12, 9.13, 9.10
6, 13517, 3,     1.47, 7,    main,    3.18, 100766.00,   46.64,    1.67,   -1.67,  8.4, 9.13, 9.14, 9.11
6, 13517, 3,     1.57, 7,    main,    2.70, 100767.00,   46.55,    1.59,   -1.30,  8.4, 9.13, 9.15, 9.12
6, 13517, 3,     1.67, 7,    main,    2.11, 100762.00,   46.97,    2.01,   -1.00,  8.4, 9.16, 9.14, 9.14
6, 13517, 3,     1.77, 7,    main,    1.45, 100768.00,   46.47,    1.50,   -0.79,  8.4, 9.17, 9.15, 9.15
6, 13517, 3,     1.87, 7,    main,    0.80, 100771.00,   46.22,    1.25,   -0.65,  8.4, 9.15, 9.17, 9.14
6, 13517, 3,     1.97, 7,    main,    0.26, 100768.00,   46.47,    1.50,   -0.57,  8.4, 9.15, 9.17, 9.14
