#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 13230, 5,    -0.20, 3,   boost,   14.39, 100454.00,   72.76,   21.44,   19.96,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.19, 3,   boost,   14.28, 100454.00,   72.76,   21.44,   20.11,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.18, 3,   boost,   14.17, 100444.00,   73.60,   22.28,   20.26,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.17, 3,   boost,   14.05, 100441.00,   73.85,   22.53,   20.41,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.16, 3,   boost,   13.94, 100435.00,   74.35,   23.03,   20.56,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.15, 3,   boost,   13.82, 100434.00,   74.43,   23.11,   20.71,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.14, 3,   boost,   13.71, 100426.00,   75.10,   23.78,   20.86,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.13, 3,   boost,   13.59, 100411.00,   76.36,   25.04,   21.00,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.12, 3,   boost,   13.47, 100412.00,   76.28,   24.96,   21.15,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.11, 3,   boost,   13.35, 100405.00,   76.87,   25.55,   21.29,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.10, 3,   boost,   13.23, 100400.00,   77.29,   25.96,   21.43,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.09, 3,   boost,   13.10, 100396.00,   77.62,   26.30,   21.57,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.08, 3,   boost,   12.96, 100385.00,   78.54,   27.22,   21.71,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.07, 3,   boost,   12.82, 100381.00,   78.88,   27.56,   21.85,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.06, 3,   boost,   12.67, 100381.00,   78.88,   27.56,   21.99,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.05, 3,   boost,   12.52, 100377.00,   79.21,   27.89,   22.13,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.04, 3,   boost,   12.36, 100377.00,   79.21,   27.89,   22.26,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.03, 3,   boost,   12.20, 100377.00,   79.21,   27.89,   22.39,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.02, 3,   boost,   12.03, 100375.00,   79.38,   28.06,   22.52,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,    -0.01, 3,   boost,   11.86, 100376.00,   79.30,   27.98,   22.65,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.00, 3,   boost,   11.69, 100377.00,   79.21,   27.89,   22.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.01, 3,   boost,   11.51, 100377.00,   79.21,   27.89,   22.90,  8.0, 0.00, 0.00, 9.26
6, 13230, 5,     0.01, 3,   boost,   11.51, 100377.00,   79.21,   27.89,   22.90,  8.0, 0.00, 0.00, 9.26
6, 13230, 5,     0.02, 3,   boost,   11.32, 100377.00,   79.21,   27.89,   23.03,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.03, 3,   boost,   11.13, 100397.00,   77.54,   26.22,   23.15,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.04, 3,   boost,   10.93, 100408.00,   76.61,   25.29,   23.27,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.05, 3,   boost,   10.74, 100408.00,   76.61,   25.29,   23.39,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.06, 3,   boost,   10.53, 100417.00,   75.86,   24.54,   23.50,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.07, 3,   boost,   10.32, 100421.00,   75.52,   24.20,   23.62,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.08, 3,   boost,   10.11, 100428.00,   74.94,   23.62,   23.73,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.09, 3,   boost,    9.89, 100437.00,   74.18,   22.86,   23.83,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.10, 3,   boost,    9.67, 100440.00,   73.93,   22.61,   23.94,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.11, 3,   boost,    9.45, 100434.00,   74.43,   23.11,   24.05,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.12, 3,   boost,    9.22, 100439.00,   74.02,   22.69,   24.15,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.13, 3,   boost,    8.99, 100439.00,   74.02,   22.69,   24.25,  8.0, 0.02, 0.00, 9.28
6, 13230, 5,     0.14, 3,   boost,    8.76, 100437.00,   74.18,   22.86,   24.34,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.15, 3,   boost,    8.52, 100428.00,   74.94,   23.62,   24.44,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.16, 3,   boost,    8.28, 100423.00,   75.36,   24.04,   24.53,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.17, 3,   boost,    8.03, 100425.00,   75.19,   23.87,   24.62,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.18, 3,   boost,    7.78, 100423.00,   75.36,   24.04,   24.70,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.19, 3,   boost,    7.53, 100420.00,   75.61,   24.29,   24.78,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.20, 3,   boost,    7.28, 100424.00,   75.27,   23.95,   24.86,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.21, 3,   boost,    7.02, 100413.00,   76.20,   24.87,   24.94,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.22, 3,   boost,    6.77, 100414.00,   76.11,   24.79,   25.02,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.23, 3,   boost,    6.51, 100405.00,   76.87,   25.55,   25.09,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.24, 3,   boost,    6.24, 100405.00,   76.87,   25.55,   25.16,  8.0, 0.02, 0.00, 9.28
6, 13230, 5,     0.25, 3,   boost,    5.98, 100404.00,   76.95,   25.63,   25.22,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.26, 3,   boost,    5.71, 100392.00,   77.96,   26.64,   25.29,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.27, 3,   boost,    5.45, 100392.00,   77.96,   26.64,   25.35,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.28, 3,   boost,    5.18, 100383.00,   78.71,   27.39,   25.40,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.29, 3,   boost,    4.91, 100379.00,   79.05,   27.73,   25.46,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.30, 3,   boost,    4.64, 100375.00,   79.38,   28.06,   25.51,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.31, 3,   boost,    4.37, 100374.00,   79.47,   28.15,   25.56,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.32, 3,   boost,    4.09, 100364.00,   80.30,   28.98,   25.60,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.33, 3,   boost,    3.82, 100366.00,   80.14,   28.82,   25.64,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.34, 3,   boost,    3.55, 100357.00,   80.89,   29.57,   25.68,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.35, 3,   boost,    3.27, 100357.00,   80.89,   29.57,   25.72,  8.0, 0.02, 0.00, 9.28
6, 13230, 5,     0.36, 3,   boost,    3.00, 100357.00,   80.89,   29.57,   25.75,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.37, 3,   boost,    2.73, 100347.00,   81.73,   30.41,   25.78,  7.9, 0.00, 0.01, 9.28
6, 13230, 5,     0.38, 3,   boost,    2.46, 100350.00,   81.48,   30.16,   25.80,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.39, 3,   boost,    2.18, 100344.00,   81.98,   30.66,   25.83,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.40, 3,   boost,    1.91, 100338.00,   82.49,   31.17,   25.85,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.41, 3,   boost,    1.64, 100338.00,   82.49,   31.17,   25.87,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.42, 3,   boost,    1.37, 100336.00,   82.65,   31.33,   25.88,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.43, 3,   boost,    1.11, 100333.00,   82.91,   31.59,   25.89,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.44, 3,   boost,    0.84, 100322.00,   83.83,   32.51,   25.90,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.45, 3,   boost,    0.58, 100322.00,   83.83,   32.51,   25.91,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.46, 3,   boost,    0.31, 100322.00,   83.83,   32.51,   25.91,  8.0, 0.02, 0.00, 9.28
6, 13230, 5,     0.47, 3,   boost,    0.05, 100316.00,   84.33,   33.01,   25.91,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.48, 3,   boost,   -0.20, 100303.00,   85.42,   34.10,   25.90,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.49, 3,   boost,   -0.46, 100300.00,   85.67,   34.35,   25.90,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.50, 3,   boost,   -0.71, 100301.00,   85.59,   34.27,   25.89,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.51, 3,   boost,   -0.96, 100290.00,   86.51,   35.19,   25.88,  8.0, 0.00, 0.01, 9.31
6, 13230, 5,     0.52, 3,   boost,   -1.21, 100290.00,   86.51,   35.19,   25.86,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.53, 3,   boost,   -1.46, 100285.00,   86.93,   35.61,   25.84,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.54, 3,   boost,   -1.70, 100274.00,   87.86,   36.54,   25.82,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.55, 3,   boost,   -1.94, 100279.00,   87.44,   36.12,   25.80,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.56, 3,   boost,   -2.17, 100277.00,   87.61,   36.29,   25.77,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.57, 3,   boost,   -2.40, 100277.00,   87.61,   36.29,   25.75,  8.0, 0.02, 0.00, 9.28
6, 13230, 5,     0.58, 3,   boost,   -2.63, 100269.00,   88.28,   36.96,   25.72,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.59, 3,   boost,   -2.85, 100272.00,   88.03,   36.70,   25.68,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.60, 3,   boost,   -3.07, 100261.00,   88.95,   37.63,   25.65,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.61, 3,   boost,   -3.29, 100258.00,   89.20,   37.88,   25.61,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.62, 3,   boost,   -3.50, 100254.00,   89.54,   38.22,   25.57,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.63, 3,   boost,   -3.71, 100247.00,   90.12,   38.80,   25.52,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.64, 3,   boost,   -3.91, 100245.00,   90.29,   38.97,   25.48,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.65, 3,   boost,   -4.11, 100242.00,   90.54,   39.22,   25.43,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.66, 3,   boost,   -4.31, 100236.00,   91.05,   39.73,   25.38,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.67, 3,   boost,   -4.50, 100231.00,   91.47,   40.15,   25.33,  8.0, 0.00, 0.01, 9.28
6, 13230, 5,     0.68, 3,   boost,   -4.68, 100231.00,   91.47,   40.15,   25.28,  8.0, 0.02, 0.00, 9.28
6, 13230, 5,     0.69, 3,   boost,   -4.86, 100228.00,   91.72,   40.40,   25.22,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.70, 3,   boost,   -5.04, 100228.00,   91.72,   40.40,   25.17,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.71, 3,   boost,   -5.21, 100220.00,   92.39,   41.07,   25.11,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.72, 3,   boost,   -5.38, 100214.00,   92.90,   41.58,   25.05,  7.9, 0.00, 0.01, 9.28
6, 13230, 5,     0.73, 3,   boost,   -5.54, 100214.00,   92.90,   41.58,   24.98,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.74, 3,   boost,   -5.70, 100209.00,   93.32,   42.00,   24.92,  7.9, 0.02, 0.00, 9.29
6, 13230, 5,     0.75, 3,   boost,   -5.85, 100208.00,   93.40,   42.08,   24.85,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.76, 3,   boost,   -6.00, 100199.00,   94.16,   42.84,   24.79,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.77, 3,   boost,   -6.14, 100204.00,   93.74,   42.42,   24.72,  8.0, 0.02, 0.00, 9.29
6, 13230, 5,     0.78, 3,   boost,   -6.28, 100198.00,   94.24,   42.92,   24.65,  8.0, 0.00, 0.01, 9.28
